year,university,school,degree,category,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile
2016,SUTD,Na,Information Systems Technology & Design,Technology,0.919,0.919,4197.0,4000.0,4232.0,4000.0,3500.0,4950.0
2017,NTU,College of business (nanyang business school),Accountancy,Business,0.971,0.945,3121.0,3000.0,3166.0,3000.0,2900.0,3100.0
2017,NTU,College of engineering,Aerospace Engineering,Engineering,0.8,0.75,3645.0,3492.0,3702.0,3500.0,3250.0,4210.0
2017,NTU,National institute of education (nie),Arts (General),Arts & Social Sciences,1.0,1.0,3489.0,3600.0,3589.0,3600.0,3500.0,3800.0
2017,NTU,College of sciences,Biological Sciences,Science,0.804,0.626,3177.0,3100.0,3255.0,3200.0,3000.0,3500.0
2017,NTU,College of engineering,Biomedical Engineering,Engineering,0.7829999999999999,0.652,3326.0,3200.0,3486.0,3419.0,3000.0,3825.0
2017,NTU,College of business (nanyang business school),Business,Business,0.93,0.8079999999999999,3530.0,3300.0,3643.0,3300.0,3000.0,3800.0
2017,NTU,College of engineering,Chemical & Biomolecular Engineering,Engineering,0.823,0.753,3326.0,3200.0,3577.0,3500.0,3200.0,4000.0
2017,NTU,College of sciences,Chemistry & Biological Chemistry,Science,0.701,0.511,3035.0,3000.0,3173.0,3100.0,2800.0,3488.0
2017,NTU,College of engineering,Civil Engineering,Engineering,0.985,0.9690000000000001,3373.0,3300.0,3442.0,3400.0,3190.0,3675.0
2017,NTU,College of engineering,Communication Studies,Arts & Social Sciences,0.9259999999999999,0.622,3134.0,3000.0,3184.0,3000.0,2775.0,3500.0
2017,NTU,College of engineering,Computer Engineering,Engineering,0.951,0.878,3667.0,3600.0,3743.0,3600.0,3450.0,3925.0
2017,NTU,College of engineering,Computer Science,Technology,0.924,0.867,4078.0,3750.0,4160.0,3850.0,3500.0,4500.0
2017,NTU,College of business (nanyang business school),Double Degree (Accountancy & Business),Business,0.972,0.943,3830.0,3500.0,3892.0,3600.0,3013.0,4317.0
2017,NTU,College of sciences,Double Degree (Biomedical Sciences & Chinese Medicine),Healthcare,0.92,0.8,2722.0,2928.0,2792.0,2950.0,2500.0,3035.0
2017,NTU,College of business (nanyang business school),Double Degree (Business & Computer Science),Business,1.0,0.95,5036.0,4750.0,5225.0,5000.0,4000.0,5362.0
2017,NTU,College of engineering,Economics,Arts & Social Sciences,0.847,0.755,3286.0,3200.0,3379.0,3240.0,3000.0,3720.0
2017,NTU,College of engineering,Electrical & Electronic Engineering,Engineering,0.893,0.85,3532.0,3500.0,3657.0,3600.0,3200.0,4000.0
2017,NTU,College of engineering,Environmental Engineering,Engineering,0.718,0.6409999999999999,3538.0,3475.0,3588.0,3635.0,3200.0,3950.0
2017,NTU,College of engineering,Fine Arts,Architecture & Design,0.885,0.54,2862.0,2800.0,2909.0,2800.0,2500.0,3200.0
2017,NTU,College of engineering,History,Arts & Social Sciences,0.86,0.684,3206.0,3100.0,3265.0,3200.0,3000.0,3600.0
2017,NTU,College of engineering,Information Engineering & Media,Engineering,0.8690000000000001,0.787,3685.0,3677.0,3790.0,3700.0,3350.0,4200.0
2017,NTU,College of engineering,Linguistics & Multilingual Studies,Arts & Social Sciences,0.8,0.6,3042.0,3000.0,3117.0,3100.0,2600.0,3500.0
2017,NTU,College of engineering,Maritime Studies,Science,0.922,0.922,3279.0,3200.0,3333.0,3320.0,3000.0,3500.0
2017,NTU,College of engineering,Materials Engineering,Engineering,0.8490000000000001,0.7559999999999999,3288.0,3200.0,3434.0,3375.0,3200.0,3700.0
2017,NTU,College of sciences,Mathematical Sciences,Science,0.897,0.795,3517.0,3400.0,3580.0,3500.0,3100.0,3800.0
2017,NTU,College of sciences,Mathematics & Economics,Arts & Social Sciences,0.898,0.831,3504.0,3290.0,3625.0,3400.0,3013.0,3775.0
2017,NTU,College of engineering,Mechanical Engineering,Engineering,0.8270000000000001,0.7490000000000001,3422.0,3300.0,3579.0,3450.0,3100.0,4000.0
2017,NTU,College of sciences,Physics & Applied Physics,Science,0.816,0.618,3367.0,3300.0,3490.0,3300.0,3000.0,3819.0
2017,NTU,College of engineering,Psychology,Arts & Social Sciences,0.789,0.5920000000000001,3107.0,3107.0,3151.0,3200.0,2890.0,3500.0
2017,NTU,College of engineering,Public Policy & Global Affairs,Arts & Social Sciences,0.741,0.667,3353.0,3300.0,3479.0,3395.0,3160.0,3750.0
2017,NTU,National institute of education (nie),Science (with Education),Education,1.0,1.0,3610.0,3603.0,3701.0,3701.0,3500.0,3958.0
2017,NTU,College of engineering,Sociology,Arts & Social Sciences,0.7759999999999999,0.621,3263.0,3200.0,3309.0,3228.0,2970.0,3500.0
2017,NTU,Sports science and management,Sports Science & Management,Science,0.8109999999999999,0.486,3372.0,3285.0,3486.0,3450.0,2800.0,4000.0
2017,NUS,Nus business school,Accountancy,Business,0.986,0.972,3542.5,3050.0,3608.5,3075.0,3000.0,3811.5
2017,NUS,Faculty of science,Applied Science,Science,0.821,0.5,3186.0,3075.0,3187.0,3085.0,2800.0,3200.0
2017,NUS,School of design & environment,Architecture,Architecture & Design,0.9129999999999999,0.8640000000000001,4037.0,4000.0,4079.0,4000.0,3780.0,4300.0
2017,NUS,Yale-nus college,Arts (General),Arts & Social Sciences,0.935,0.7659999999999999,3812.0,3500.0,3956.0,3500.0,3075.0,4000.0
2017,NUS,Faculty of engineering,Biomedical Engineering,Engineering,0.9059999999999999,0.813,3215.0,3200.0,3367.0,3300.0,3000.0,3700.0
2017,NUS,Nus business school,Business,Business,0.9655,0.9045,4021.0,3562.5,4209.5,3650.0,3225.0,4557.5
2017,NUS,School of computing,Business Analytics,Technology,0.976,0.976,4114.0,3810.0,4203.0,4000.0,3500.0,4766.0
2017,NUS,Faculty of engineering,Chemical & Biomolecular Engineering,Engineering,0.878,0.813,3550.0,3500.0,3727.0,3600.0,3300.0,4000.0
2017,NUS,Faculty of engineering,Civil Engineering,Engineering,0.955,0.909,3361.0,3300.0,3427.0,3300.0,3135.0,3700.0
2017,NUS,Multi-disciplinary programmes,Computer Engineering,Engineering,0.894,0.847,4010.0,3600.0,4131.0,3900.0,3588.0,4500.0
2017,NUS,School of computing,Computer Science,Technology,0.935,0.894,4510.0,4200.0,4628.0,4285.0,3656.0,5000.0
2017,NUS,Faculty of dentistry,Dental Surgery,Healthcare,1.0,1.0,4124.0,4050.0,4143.0,4050.0,4000.0,4400.0
2017,NUS,Faculty of engineering,Electrical Engineering,Engineering,0.894,0.865,3529.0,3500.0,3641.0,3600.0,3300.0,3900.0
2017,NUS,Faculty of engineering,Engineering Science,Engineering,0.765,0.647,3783.0,3600.0,3827.0,3675.0,3440.0,4200.0
2017,NUS,Faculty of engineering,Environmental Engineering,Engineering,0.863,0.7120000000000001,3425.0,3100.0,3546.0,3350.0,3000.0,3800.0
2017,NUS,Multi-disciplinary programmes,Environmental Studies,Science,0.887,0.623,3297.0,3200.0,3419.0,3300.0,3000.0,3600.0
2017,NUS,Faculty of engineering,Industrial & Systems Engineering,Engineering,0.9329999999999999,0.899,3905.0,3725.0,4035.0,3875.0,3450.0,4200.0
2017,NUS,School of design & environment,Industrial Design,Architecture & Design,0.9329999999999999,0.6,3034.0,2890.0,3079.0,2920.0,2600.0,3200.0
2017,NUS,School of computing,Information Systems,Technology,0.945,0.9179999999999999,4061.0,4000.0,4192.0,4000.0,3550.0,4592.0
2017,NUS,Faculty of law,Law,Law,0.958,0.9229999999999999,4958.0,5000.0,5121.0,5000.0,4500.0,5600.0
2017,NUS,Faculty of engineering,Materials Engineering,Engineering,0.94,0.86,3269.0,3200.0,3570.0,3388.0,3200.0,3950.0
2017,NUS,Faculty of engineering,Mechanical Engineering,Engineering,0.873,0.823,3537.0,3400.0,3657.0,3450.0,3100.0,4000.0
2017,NUS,Yong loo lin school (medicine),Medicine,Healthcare,1.0,1.0,4367.0,4500.0,4882.0,5000.0,4500.0,5305.0
2017,NUS,Yst conservatory of music,Music,Arts & Social Sciences,0.733,0.267,2298.0,2025.0,2500.0,2225.0,2050.0,2950.0
2017,NUS,Yong loo lin school (medicine),Nursing,Healthcare,0.946,0.936,3222.5,3250.0,3395.0,3450.0,3250.0,3550.0
2017,NUS,Faculty of science,Pharmacy,Science,0.991,0.945,3473.0,3500.0,3616.0,3600.0,3500.0,3800.0
2017,NUS,School of design & environment,Project & Facilities Management,Arts & Social Sciences,0.9079999999999999,0.8170000000000001,3105.0,3000.0,3162.0,3000.0,2900.0,3300.0
2017,NUS,School of design & environment,Real Estate,Business,0.938,0.887,3090.0,3000.0,3168.0,3000.0,2800.0,3300.0
2017,NUS,Yale-nus college,Science (General),Science,0.917,0.75,4362.0,4083.0,4362.0,4083.0,3600.0,4875.0
2017,NUS,Faculty of arts & social sciences,Social Sciences,Arts & Social Sciences,0.883,0.747,3365.0,3300.0,3443.0,3300.0,3000.0,3750.0
2017,SIT,Singapore institute of technology,Accountancy,Business,0.941,0.9209999999999999,3073.0,3050.0,3113.0,3088.0,2975.0,3250.0
2017,SIT,University of glasgow,Aerospace Engineering,Engineering,0.8065,0.5905,3287.0,3112.5,3380.5,3162.5,2787.5,3675.0
2017,SIT,Newcastle university,Architecture,Architecture & Design,0.955,0.955,3451.0,3300.0,3537.0,3300.0,3200.0,3500.0
2017,SIT,Singapore institute of technology,Business,Business,0.9470000000000001,0.8420000000000001,2713.0,2700.0,2829.0,2800.0,2500.0,3100.0
2017,SIT,Technische universitã¤t mã¼nchen,Chemical & Biomolecular Engineering,Engineering,0.845,0.741,3061.0,3000.0,3301.0,3200.0,3000.0,3375.0
2017,SIT,The glasgow school of art,Communication Studies,Arts & Social Sciences,0.907,0.685,2819.0,2600.0,2949.0,2700.0,2500.0,3200.0
2017,SIT,University of glasgow,Computer Science,Technology,0.958,0.8590000000000001,3633.0,3600.0,3724.0,3600.0,3300.0,4200.0
2017,SIT,Digipen institute of technology,Computer Science (Specialisation),Technology,0.9690000000000001,0.9059999999999999,3898.0,3800.0,3904.0,3800.0,3558.0,4140.0
2017,SIT,University of liverpool,Criminology & Security,Arts & Social Sciences,0.8640000000000001,0.695,3759.0,3800.0,3825.0,3800.0,3050.0,4160.0
2017,SIT,The culinary institute of america,Culinary Arts Management,Business,0.879,0.545,2357.0,2300.0,2598.0,2300.0,2200.0,3259.0
2017,SIT,Newcastle university,Dietetics & Nutrition,Healthcare,0.977,0.7909999999999999,2784.0,2600.0,2980.0,2700.0,2475.0,3200.0
2017,SIT,Wheelock college,Early Childhood Education,Education,0.9640000000000001,0.929,2883.0,2900.0,2890.0,2900.0,2800.0,3000.0
2017,SIT,Newcastle university,Electrical & Electronic Engineering,Engineering,0.9440000000000001,0.889,3191.0,3200.0,3269.0,3200.0,3000.0,3450.0
2017,SIT,Technische universitã¤t mã¼nchen,Electrical Engineering & IT,Engineering,0.828,0.828,3504.0,3175.0,3591.0,3400.0,3000.0,4000.0
2017,SIT,Digipen institute of technology,Fine Arts,Architecture & Design,0.885,0.6920000000000001,2859.0,2825.0,2876.0,2875.0,2700.0,3000.0
2017,SIT,Digipen institute of technology,Game Design,Architecture & Design,0.9810000000000001,0.9615,3136.0,3125.0,3179.0,3125.0,2850.0,3400.0
2017,SIT,The glasgow school of art,Interior Design,Architecture & Design,0.9229999999999999,0.872,2818.0,2700.0,2841.0,2700.0,2500.0,3000.0
2017,SIT,Newcastle university,Marine & Offshore Engineering,Engineering,0.9810000000000001,0.876,3626.5,3300.0,3703.5,3400.0,3150.0,3975.0
2017,SIT,University of glasgow,Mechanical Engineering (Design & Manufacturing),Engineering,0.966,0.879,3608.0,3100.0,3670.0,3200.0,3000.0,3700.0
2017,SIT,University of glasgow,Mechatronics Engineering,Engineering,0.946,0.865,3412.0,3050.0,3595.0,3400.0,3000.0,4000.0
2017,SIT,University of manchester,Nursing,Healthcare,0.982,0.965,3507.0,3400.0,3741.0,3650.0,3600.0,3900.0
2017,SIT,Singapore institute of technology -trinity college dublin / trinity college dublin,Occupational Therapy,Healthcare,1.0,0.971,3217.0,3250.0,3258.0,3300.0,3020.0,3450.0
2017,SIT,Singapore institute of technology -trinity college dublin / trinity college dublin,Physiotherapy,Healthcare,1.0,0.968,3483.0,3350.0,3489.0,3400.0,3300.0,3500.0
2017,SMU,School of accountancy (4-years programme) *,Accountancy,Business,0.979,0.972,3803.0,3100.0,3867.5,3100.0,2960.0,4122.5
2017,SMU,School of business (4-years programme) *,Business,Business,0.9455,0.8885000000000001,4113.0,3677.5,4249.5,3750.0,3175.0,4681.0
2017,SMU,School of economics (4-years programme) *,Economics,Arts & Social Sciences,0.9225,0.8654999999999999,4302.0,3800.0,4440.0,3900.0,3450.0,4848.0
2017,SMU,School of information systems (4-years programme) *,Information Systems Management,Technology,0.956,0.9269999999999999,4066.5,4119.5,4159.5,4167.0,3775.0,4625.0
2017,SMU,School of law (4-years programme) *,Law,Law,0.9775,0.9595,4970.5,4975.0,5114.0,5300.0,4100.0,5920.0
2017,SMU,School of social sciences (4-years programme) *,Social Sciences,Arts & Social Sciences,0.8959999999999999,0.7989999999999999,3577.0,3425.0,3715.5,3465.0,3150.0,3875.0
2017,SUTD,Na,Engineering Product Development,Engineering,0.899,0.873,3594.0,3600.0,3638.0,3600.0,3450.0,3800.0
2017,SUTD,Na,Engineering Systems & Design,Engineering,0.917,0.8540000000000001,3856.0,3800.0,3956.0,3850.0,3600.0,4210.0
2017,SUTD,Na,Information Systems Technology & Design,Technology,1.0,1.0,4146.0,4000.0,4175.0,4023.0,3600.0,4900.0
2018,NTU,College of business (nanyang business school),Accountancy,Business,0.946,0.922,3214.0,3000.0,3245.0,3000.0,3000.0,3200.0
2018,NTU,College of business (nanyang business school),Accountancy & Business,Business,0.992,0.977,4391.0,4000.0,4456.0,4000.0,3600.0,4633.0
2018,NTU,College of engineering,Aerospace Engineering,Engineering,0.953,0.884,3710.0,3625.0,3873.0,3800.0,3365.0,4280.0
2018,NTU,"College of humanities, arts & social sciences","Art, Design & Media",Architecture & Design,0.857,0.5379999999999999,2930.0,2800.0,2986.0,3000.0,2600.0,3300.0
2018,NTU,National institute of education (nie),Arts (with Education),Education,1.0,0.992,3618.0,3750.0,3751.0,3800.0,3600.0,3806.0
2018,NTU,College of sciences,Biological Sciences,Science,0.8009999999999999,0.67,3232.0,3200.0,3319.0,3250.0,3035.0,3650.0
2018,NTU,College of engineering,Biomedical Engineering,Engineering,0.775,0.662,3457.0,3500.0,3660.0,3500.0,3200.0,4000.0
2018,NTU,College of business (nanyang business school),Business,Business,0.9259999999999999,0.843,3646.0,3500.0,3776.0,3500.0,3200.0,4000.0
2018,NTU,College of business (nanyang business school),Business & Computing,Technology,1.0,1.0,4536.0,4450.0,4572.0,4575.0,4200.0,4900.0
2018,NTU,College of engineering,Chemical & Biomolecular Engineering,Engineering,0.9159999999999999,0.86,3461.0,3500.0,3782.0,3600.0,3300.0,4200.0
2018,NTU,College of sciences,Chemistry & Biological Chemistry,Science,0.7759999999999999,0.639,3205.0,3167.0,3427.0,3200.0,3000.0,3725.0
2018,NTU,"College of humanities, arts & social sciences",Chinese,Arts & Social Sciences,0.8640000000000001,0.763,3149.0,3150.0,3260.0,3500.0,3000.0,3518.0
2018,NTU,College of engineering,Civil Engineering,Engineering,0.965,0.965,3521.0,3400.0,3597.0,3500.0,3200.0,3816.0
2018,NTU,"College of humanities, arts & social sciences",Communication Studies,Arts & Social Sciences,0.95,0.8420000000000001,3085.0,3000.0,3166.0,3000.0,2750.0,3500.0
2018,NTU,College of engineering,Computer Engineering,Engineering,0.958,0.958,3749.0,3700.0,3865.0,3775.0,3400.0,4200.0
2018,NTU,College of engineering,Computer Science,Technology,0.9440000000000001,0.93,3970.0,3800.0,4062.0,4000.0,3500.0,4500.0
2018,NTU,"College of humanities, arts & social sciences",Economics,Arts & Social Sciences,0.9009999999999999,0.84,3604.0,3500.0,3755.0,3536.0,3200.0,3959.0
2018,NTU,College of engineering,Electrical & Electronic Engineering,Engineering,0.927,0.91,3625.0,3500.0,3772.0,3600.0,3323.0,4000.0
2018,NTU,"College of humanities, arts & social sciences",English,Arts & Social Sciences,0.816,0.5920000000000001,3051.0,3000.0,3124.0,3000.0,2600.0,3500.0
2018,NTU,College of sciences,Environmental Earth Systems Science,Science,0.762,0.5710000000000001,3347.0,3440.0,3389.0,3440.0,3150.0,3900.0
2018,NTU,College of engineering,Environmental Engineering,Engineering,0.9209999999999999,0.816,3388.0,3360.0,3485.0,3400.0,3000.0,3500.0
2018,NTU,"College of humanities, arts & social sciences",History,Arts & Social Sciences,0.7440000000000001,0.564,3593.0,3500.0,3719.0,3500.0,3260.0,4150.0
2018,NTU,College of engineering,Information Engineering & Media,Engineering,0.932,0.89,3724.0,3725.0,3800.0,3750.0,3500.0,4140.0
2018,NTU,"College of humanities, arts & social sciences",Linguistics & Multilingual Studies,Arts & Social Sciences,0.792,0.45799999999999996,3074.0,3200.0,3091.0,3200.0,2900.0,3500.0
2018,NTU,College of engineering,Maritime Studies,Science,0.9329999999999999,0.9,3351.0,3300.0,3409.0,3350.0,3000.0,3640.0
2018,NTU,College of engineering,Materials Engineering,Engineering,0.865,0.8190000000000001,3457.0,3400.0,3650.0,3500.0,3200.0,4000.0
2018,NTU,College of sciences,Mathematical Sciences,Science,0.871,0.759,3661.0,3600.0,3744.0,3650.0,3360.0,4000.0
2018,NTU,College of sciences,Mathematics & Economics,Arts & Social Sciences,0.963,0.833,3481.0,3500.0,3569.0,3600.0,3200.0,4000.0
2018,NTU,College of engineering,Mechanical Engineering,Engineering,0.856,0.8109999999999999,3448.0,3500.0,3653.0,3500.0,3200.0,4000.0
2018,NTU,College of sciences,Medicine,Healthcare,0.909,0.818,2941.0,3000.0,2953.0,3000.0,2700.0,3100.0
2018,NTU,"College of humanities, arts & social sciences",Philosophy,Arts & Social Sciences,0.8,0.76,3031.0,3000.0,3126.0,3000.0,2550.0,3500.0
2018,NTU,College of sciences,Physics & Applied Physics,Science,0.802,0.741,3468.0,3300.0,3576.0,3400.0,3025.0,3800.0
2018,NTU,"College of humanities, arts & social sciences",Psychology,Arts & Social Sciences,0.9009999999999999,0.78,3316.0,3300.0,3355.0,3370.0,3000.0,3684.0
2018,NTU,"College of humanities, arts & social sciences",Public Policy & Global Affairs,Arts & Social Sciences,0.8059999999999999,0.71,3501.0,3350.0,3619.0,3350.0,3050.0,4018.0
2018,NTU,National institute of education (nie),Science (with Education),Education,1.0,1.0,3600.0,3800.0,3738.0,3800.0,3600.0,4000.0
2018,NTU,"College of humanities, arts & social sciences",Sociology,Arts & Social Sciences,0.802,0.604,3275.0,3175.0,3374.0,3220.0,3000.0,3841.0
2018,NTU,Sports science and management,Sports Science & Management,Science,0.87,0.611,3172.0,3200.0,3382.0,3300.0,3000.0,3600.0
2018,NUS,Nus business school,Accountancy,Business,0.964,0.9525,3426.0,3050.0,3602.5,3110.0,2850.0,3750.0
2018,NUS,Yale-nus college,Arts (General),Arts & Social Sciences,0.905,0.8109999999999999,4283.0,3600.0,4381.0,3630.0,3275.0,4642.0
2018,NUS,Faculty of engineering,Biomedical Engineering,Engineering,0.794,0.698,3357.0,3300.0,3444.0,3389.0,3280.0,3650.0
2018,NUS,Nus business school,Business,Business,0.9615,0.8785000000000001,3959.5,3475.0,4078.0,3560.0,3150.0,4249.0
2018,NUS,School of computing,Business Analytics,Technology,0.935,0.935,4432.0,4400.0,4499.0,4500.0,4000.0,5000.0
2018,NUS,Faculty of engineering,Chemical & Biomolecular Engineering,Engineering,0.899,0.841,3768.0,3700.0,4050.0,4000.0,3500.0,4300.0
2018,NUS,Faculty of engineering,Civil Engineering,Engineering,0.9179999999999999,0.898,3520.0,3500.0,3627.0,3500.0,3300.0,3900.0
2018,NUS,Multidisciplinary programmes,Computer Engineering,Engineering,0.8859999999999999,0.843,4105.0,3800.0,4188.0,3975.0,3500.0,4900.0
2018,NUS,School of computing,Computer Science,Technology,0.9690000000000001,0.9179999999999999,4577.0,4280.0,4658.0,4320.0,3900.0,5000.0
2018,NUS,Faculty of dentistry,Dental Surgery,Healthcare,1.0,1.0,4148.0,4050.0,4228.0,4050.0,4000.0,4450.0
2018,NUS,Faculty of engineering,Electrical Engineering,Engineering,0.91,0.8340000000000001,3712.0,3600.0,3982.0,3700.0,3400.0,4546.0
2018,NUS,Faculty of engineering,Environmental Engineering,Engineering,0.889,0.746,3411.0,3300.0,3518.0,3400.0,3000.0,3868.0
2018,NUS,Multidisciplinary programmes,Environmental Studies,Science,0.8420000000000001,0.5529999999999999,3371.0,3414.0,3385.0,3414.0,3000.0,3600.0
2018,NUS,Faculty of engineering,Industrial & Systems Engineering,Engineering,0.915,0.878,3889.0,3800.0,4051.0,3895.0,3600.0,4500.0
2018,NUS,School of design & environment,Industrial Design,Architecture & Design,0.87,0.696,3309.0,3200.0,3371.0,3250.0,3000.0,3800.0
2018,NUS,School of computing,Information Systems,Technology,0.9840000000000001,0.953,4338.0,4375.0,4472.0,4458.0,4000.0,5000.0
2018,NUS,Faculty of law,Law,Law,0.973,0.9259999999999999,5070.0,5000.0,5263.0,5500.0,4500.0,5840.0
2018,NUS,Faculty of engineering,Materials Engineering,Engineering,0.8859999999999999,0.8640000000000001,3550.0,3600.0,3794.0,3600.0,3500.0,4305.0
2018,NUS,Faculty of engineering,Mechanical Engineering,Engineering,0.9279999999999999,0.8690000000000001,3684.0,3500.0,3877.0,3700.0,3300.0,4100.0
2018,NUS,Yong siew toh conservatory of music,Music,Arts & Social Sciences,0.81,0.23800000000000002,2000.0,1750.0,2100.0,1800.0,1500.0,2700.0
2018,NUS,Yll school of medicine,Nursing,Healthcare,0.963,0.963,3268.0,3300.0,3507.5,3500.0,3350.0,3625.0
2018,NUS,Faculty of science,Pharmacy,Science,0.966,0.932,3549.0,3500.0,3723.0,3650.0,3500.0,3900.0
2018,NUS,School of design & environment,Project & Facilities Management,Arts & Social Sciences,0.89,0.846,3189.0,3040.0,3237.0,3060.0,3000.0,3300.0
2018,NUS,School of design & environment,Real Estate,Business,0.917,0.851,3295.0,3300.0,3372.0,3300.0,3000.0,3600.0
2018,NUS,Yale-nus college,Science (General),Science,0.895,0.789,5017.0,4800.0,5136.0,4800.0,3600.0,6435.0
2018,NUS,Faculty of arts & social sciences,Social Sciences,Arts & Social Sciences,0.882,0.745,3459.0,3400.0,3526.0,3400.0,3200.0,3800.0
2018,SIT,Singapore institute of technology (sit),Accountancy,Business,0.963,0.915,3188.0,3050.0,3216.0,3075.0,3000.0,3250.0
2018,SIT,University of glasgow,Aerospace Engineering,Engineering,0.802,0.6625000000000001,3426.0,3250.0,3452.5,3290.0,3012.5,3687.5
2018,SIT,Newcastle university,Architecture,Architecture & Design,1.0,1.0,3368.0,3300.0,3479.0,3400.0,3300.0,3800.0
2018,SIT,Singapore institute of technology (sit),Business,Business,0.9209999999999999,0.816,2898.0,2800.0,2991.0,2825.0,2600.0,3175.0
2018,SIT,The culinary institute of america,Business Administration (Food Business),Business,0.865,0.649,2643.0,2530.0,2929.0,2663.0,2415.0,3300.0
2018,SIT,Technische universitã¤t mã¼nchen,Chemical & Biomolecular Engineering,Engineering,0.8370000000000001,0.755,3048.0,3000.0,3298.0,3200.0,3000.0,3550.0
2018,SIT,The glasgow school of art,Communication Studies,Arts & Social Sciences,0.8490000000000001,0.547,2818.0,2850.0,3055.0,2950.0,2550.0,3000.0
2018,SIT,University of glasgow,Computer Science,Technology,0.9470000000000001,0.893,3926.0,3929.0,3996.0,4000.0,3500.0,4225.0
2018,SIT,Digipen institute of technology,Computer Science (Specialisation),Technology,0.968,0.968,4031.0,4000.0,4088.0,4016.0,3830.0,4200.0
2018,SIT,University of liverpool,Criminology & Security,Arts & Social Sciences,0.919,0.742,3645.0,3500.0,3726.0,3729.0,3260.0,4100.0
2018,SIT,Sit-trinity college dublin / trinity college dublin,Diagnostic Radiography,Healthcare,0.958,0.875,3476.0,3300.0,3571.0,3350.0,3300.0,3800.0
2018,SIT,Newcastle university,Dietetics & Nutrition,Healthcare,0.904,0.6920000000000001,2837.0,2800.0,2895.0,2900.0,2625.0,3200.0
2018,SIT,Wheelock college,Early Childhood Education,Education,1.0,0.982,2897.0,2925.0,2911.0,2925.0,2800.0,3100.0
2018,SIT,Newcastle university,Electrical & Electronic Engineering,Engineering,0.945,0.818,3382.0,3300.0,3438.0,3343.0,3050.0,3500.0
2018,SIT,Technische universitã¤t mã¼nchen,Electrical Engineering & IT,Engineering,0.833,0.6940000000000001,3506.0,3500.0,3609.0,3500.0,3300.0,4000.0
2018,SIT,Digipen institute of technology,Fine Arts,Architecture & Design,0.912,0.529,2854.0,2800.0,2861.0,2800.0,2600.0,3000.0
2018,SIT,Digipen institute of technology,Game Design,Architecture & Design,0.907,0.881,3423.5,3450.0,3450.0,3450.0,3248.0,3750.0
2018,SIT,Singapore institute of technology (sit),Information Security,Technology,1.0,1.0,4111.0,4000.0,4116.0,4045.0,4000.0,4400.0
2018,SIT,The glasgow school of art,Interior Design,Architecture & Design,0.9229999999999999,0.769,2710.0,2700.0,2796.0,2775.0,2500.0,3000.0
2018,SIT,Newcastle university,Marine & Offshore Engineering,Engineering,0.947,0.8945,3309.5,3175.0,3492.0,3380.0,3050.0,3725.0
2018,SIT,University of glasgow,Mechanical Engineering (Design & Manufacturing),Engineering,0.943,0.9059999999999999,3587.0,3400.0,3718.0,3500.0,3100.0,4000.0
2018,SIT,University of glasgow,Mechatronics Engineering,Engineering,0.937,0.873,3633.0,3500.0,3812.0,3600.0,3275.0,4298.0
2018,SIT,Sit-university of glasgow,Nursing,Healthcare,0.953,0.907,3260.0,3350.0,3536.0,3500.0,3350.0,3800.0
2018,SIT,Sit-trinity college dublin / trinity college dublin,Occupational Therapy,Healthcare,0.966,0.966,3409.0,3450.0,3431.0,3460.0,3300.0,3610.0
2018,SIT,Sit-trinity college dublin / trinity college dublin,Physiotherapy,Healthcare,1.0,1.0,3258.0,3300.0,3276.0,3300.0,3000.0,3600.0
2018,SIT,Singapore institute of technology (sit),Software Engineering,Technology,0.9570000000000001,0.9570000000000001,3838.0,4000.0,3914.0,4000.0,3600.0,4300.0
2018,SIT,Singapore institute of technology (sit),Sustainable Infrastructure Engineering,Engineering,0.983,0.966,3618.0,3456.0,3688.0,3550.0,3400.0,3800.0
2018,SMU,School of accountancy (4-year programme) *,Accountancy,Business,0.9635,0.9369999999999999,3986.0,3225.0,4023.0,3275.0,3006.5,4211.5
2018,SMU,School of business (4-year programme) *,Business,Business,0.9450000000000001,0.9105,4225.0,3800.0,4338.5,3850.0,3375.0,4650.0
2018,SMU,School of economics (4-year programme) *,Economics,Arts & Social Sciences,0.9225,0.8755,4308.0,3750.0,4430.5,3850.0,3350.0,4900.0
2018,SMU,School of information systems (4-year programme) *,Information Systems,Technology,0.968,0.9335,4321.0,4325.0,4409.5,4342.5,3900.0,4800.0
2018,SMU,School of law (4-year programme) *,Law,Law,0.9355,0.9169999999999999,4845.0,4625.0,5056.0,5006.5,4275.0,5800.0
2018,SMU,School of social sciences (4-year programme) *,Social Sciences,Arts & Social Sciences,0.849,0.7665000000000001,3577.0,3375.0,3644.5,3405.0,3100.0,3905.0
2018,SUSS,School of business,Accountancy,Business,0.987,0.975,2858.0,2850.0,2879.0,3000.0,2700.0,3000.0
2018,SUSS,School of business,Finance,Business,0.88,0.84,3364.0,3400.0,3393.0,3400.0,3200.0,3500.0
2018,SUSS,School of business,Marketing,Business,0.94,0.84,2925.0,3000.0,3023.0,3000.0,2650.0,3245.0
2018,SUTD,Na,Architecture,Architecture & Design,0.951,0.885,3848.0,3900.0,3945.0,4000.0,3600.0,4215.0
